-1.0000000000, 65.0000000000, 63.0000000000, 2.5000000000, 0.0000000000
0.0000000000, 77.0000000000, 70.0000000000, 2.0000000000, 0.0000000000
1.5000000000, 65.0000000000, 63.0000000000, 1.0000000000, 0.0000000000
2.0000000000, 77.0000000000, 70.0000000000, 1.0000000000, 0.0000000000
2.5000000000, 65.0000000000, 63.0000000000, 2.0000000000, 0.0000000000
3.0000000000, 76.0000000000, 69.0000000000, 2.0000000000, 0.0000000000
4.5000000000, 66.0000000000, 63.0000000000, 1.0000000000, 0.0000000000
5.0000000000, 76.0000000000, 69.0000000000, 1.0000000000, 0.0000000000
5.5000000000, 66.0000000000, 63.0000000000, 2.0000000000, 0.0000000000
6.0000000000, 75.0000000000, 69.0000000000, 2.0000000000, 0.0000000000
7.5000000000, 67.0000000000, 64.0000000000, 1.0000000000, 0.0000000000
8.0000000000, 75.0000000000, 69.0000000000, 1.0000000000, 0.0000000000
8.5000000000, 67.0000000000, 64.0000000000, 2.0000000000, 0.0000000000
9.0000000000, 74.0000000000, 68.0000000000, 2.0000000000, 0.0000000000
10.5000000000, 68.0000000000, 64.0000000000, 1.0000000000, 0.0000000000
11.0000000000, 74.0000000000, 68.0000000000, 1.0000000000, 0.0000000000
11.5000000000, 68.0000000000, 64.0000000000, 2.0000000000, 0.0000000000
12.0000000000, 41.0000000000, 49.0000000000, 1.0000000000, 1.0000000000
12.0000000000, 73.0000000000, 68.0000000000, 2.0000000000, 0.0000000000
13.0000000000, 53.0000000000, 56.0000000000, 1.0000000000, 1.0000000000
13.0000000000, 63.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
13.5000000000, 69.0000000000, 65.0000000000, 1.0000000000, 0.0000000000
14.0000000000, 53.0000000000, 56.0000000000, 1.0000000000, 1.0000000000
14.0000000000, 63.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
14.0000000000, 73.0000000000, 68.0000000000, 4.0000000000, 0.0000000000
14.5000000000, 69.0000000000, 65.0000000000, 0.5000000000, 0.0000000000
15.0000000000, 46.0000000000, 52.0000000000, 1.0000000000, 1.0000000000
15.0000000000, 69.0000000000, 65.0000000000, 0.7500000000, 0.0000000000
15.7500000000, 70.0000000000, 66.0000000000, 0.2500000000, 0.0000000000
16.0000000000, 53.0000000000, 56.0000000000, 1.0000000000, 1.0000000000
16.0000000000, 61.0000000000, 61.0000000000, 1.0000000000, 1.0000000000
16.0000000000, 70.0000000000, 66.0000000000, 1.0000000000, 0.0000000000
17.0000000000, 51.0000000000, 55.0000000000, 1.0000000000, 1.0000000000
17.0000000000, 55.0000000000, 57.0000000000, 1.0000000000, 1.0000000000
17.0000000000, 61.0000000000, 61.0000000000, 1.0000000000, 1.0000000000
17.0000000000, 70.0000000000, 66.0000000000, 2.5000000000, 0.0000000000
18.0000000000, 44.0000000000, 51.0000000000, 1.0000000000, 1.0000000000
18.0000000000, 77.0000000000, 70.0000000000, 2.0000000000, 0.0000000000
19.0000000000, 56.0000000000, 58.0000000000, 1.0000000000, 1.0000000000
19.0000000000, 66.0000000000, 64.0000000000, 1.0000000000, 1.0000000000
19.5000000000, 72.0000000000, 67.0000000000, 1.0000000000, 0.0000000000
20.0000000000, 56.0000000000, 58.0000000000, 1.0000000000, 1.0000000000
20.0000000000, 66.0000000000, 64.0000000000, 1.0000000000, 1.0000000000
20.0000000000, 77.0000000000, 70.0000000000, 4.0000000000, 0.0000000000
20.5000000000, 72.0000000000, 67.0000000000, 0.5000000000, 0.0000000000
21.0000000000, 49.0000000000, 54.0000000000, 1.0000000000, 1.0000000000
21.0000000000, 72.0000000000, 67.0000000000, 0.7500000000, 0.0000000000
21.7500000000, 73.0000000000, 68.0000000000, 0.2500000000, 0.0000000000
22.0000000000, 56.0000000000, 58.0000000000, 1.0000000000, 1.0000000000
22.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
22.0000000000, 73.0000000000, 68.0000000000, 1.0000000000, 0.0000000000
23.0000000000, 55.0000000000, 57.0000000000, 1.0000000000, 1.0000000000
23.0000000000, 58.0000000000, 59.0000000000, 1.0000000000, 1.0000000000
23.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
23.0000000000, 73.0000000000, 68.0000000000, 2.5000000000, 0.0000000000
24.0000000000, 48.0000000000, 53.0000000000, 1.0000000000, 1.0000000000
24.0000000000, 80.0000000000, 72.0000000000, 2.0000000000, 0.0000000000
25.0000000000, 60.0000000000, 60.0000000000, 1.0000000000, 1.0000000000
25.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
25.0000000000, 70.0000000000, 66.0000000000, 1.0000000000, 1.0000000000
25.5000000000, 76.0000000000, 69.0000000000, 1.0000000000, 0.0000000000
26.0000000000, 60.0000000000, 60.0000000000, 1.0000000000, 1.0000000000
26.0000000000, 67.0000000000, 64.0000000000, 1.0000000000, 1.0000000000
26.0000000000, 70.0000000000, 66.0000000000, 1.0000000000, 1.0000000000
26.0000000000, 80.0000000000, 72.0000000000, 3.0000000000, 0.0000000000
26.5000000000, 76.0000000000, 69.0000000000, 0.5000000000, 0.0000000000
27.0000000000, 53.0000000000, 56.0000000000, 3.0000000000, 1.0000000000
27.0000000000, 76.0000000000, 69.0000000000, 0.7500000000, 0.0000000000
27.7500000000, 77.0000000000, 70.0000000000, 0.2500000000, 0.0000000000
28.0000000000, 60.0000000000, 60.0000000000, 1.0000000000, 1.0000000000
28.0000000000, 68.0000000000, 65.0000000000, 1.0000000000, 1.0000000000
28.0000000000, 77.0000000000, 70.0000000000, 1.0000000000, 0.0000000000
29.0000000000, 60.0000000000, 60.0000000000, 1.0000000000, 1.0000000000
29.0000000000, 68.0000000000, 65.0000000000, 1.0000000000, 1.0000000000
29.0000000000, 77.0000000000, 70.0000000000, 1.7500000000, 0.0000000000
29.0000000000, 89.0000000000, 77.0000000000, 1.7500000000, 0.0000000000
30.0000000000, 41.0000000000, 49.0000000000, 1.0000000000, 1.0000000000
30.0000000000, 81.0000000000, 72.0000000000, 2.0000000000, 0.0000000000
30.7500000000, 78.0000000000, 71.0000000000, 0.2500000000, 0.0000000000
30.7500000000, 90.0000000000, 78.0000000000, 0.2500000000, 0.0000000000
31.0000000000, 60.0000000000, 60.0000000000, 1.0000000000, 1.0000000000
31.0000000000, 63.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
31.0000000000, 69.0000000000, 65.0000000000, 1.0000000000, 1.0000000000
31.0000000000, 78.0000000000, 71.0000000000, 1.0000000000, 0.0000000000
31.0000000000, 90.0000000000, 78.0000000000, 1.0000000000, 0.0000000000
32.0000000000, 63.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
32.0000000000, 69.0000000000, 65.0000000000, 1.0000000000, 0.0000000000
32.0000000000, 72.0000000000, 67.0000000000, 1.0000000000, 1.0000000000
33.0000000000, 46.0000000000, 52.0000000000, 1.0000000000, 1.0000000000
33.0000000000, 72.0000000000, 67.0000000000, 1.5000000000, 0.0000000000
33.0000000000, 84.0000000000, 74.0000000000, 1.5000000000, 0.0000000000
34.0000000000, 53.0000000000, 56.0000000000, 1.0000000000, 1.0000000000
34.0000000000, 61.0000000000, 61.0000000000, 1.0000000000, 1.0000000000
34.5000000000, 70.0000000000, 66.0000000000, 0.5000000000, 0.0000000000
34.5000000000, 82.0000000000, 73.0000000000, 0.5000000000, 0.0000000000
35.0000000000, 53.0000000000, 56.0000000000, 1.0000000000, 1.0000000000
35.0000000000, 61.0000000000, 61.0000000000, 1.0000000000, 1.0000000000
35.0000000000, 68.0000000000, 65.0000000000, 0.5000000000, 0.0000000000
35.5000000000, 66.0000000000, 64.0000000000, 0.5000000000, 0.0000000000
