1.0000000000, 64.0000000000, 62.0000000000, 1.0000000000, 1.0000000000
2.0000000000, 60.0000000000, 60.0000000000, 1.0000000000, 1.0000000000
3.0000000000, 65.0000000000, 63.0000000000, 1.0000000000, 1.0000000000
4.0000000000, 56.0000000000, 57.0000000000, 1.0000000000, 1.0000000000
6.5000000000, 62.0000000000, 61.0000000000, 0.5000000000, 1.0000000000
7.0000000000, 59.0000000000, 59.0000000000, 0.5000000000, 1.0000000000
7.5000000000, 64.0000000000, 62.0000000000, 0.5000000000, 1.0000000000
8.0000000000, 60.0000000000, 60.0000000000, 0.5000000000, 1.0000000000
8.5000000000, 57.0000000000, 58.0000000000, 0.5000000000, 1.0000000000
9.0000000000, 54.0000000000, 56.0000000000, 0.5000000000, 1.0000000000
9.0000000000, 69.0000000000, 65.0000000000, 1.0000000000, 0.0000000000
9.5000000000, 63.0000000000, 61.0000000000, 0.5000000000, 1.0000000000
10.0000000000, 52.0000000000, 55.0000000000, 0.5000000000, 1.0000000000
10.0000000000, 67.0000000000, 64.0000000000, 1.0000000000, 0.0000000000
10.5000000000, 64.0000000000, 62.0000000000, 0.1250000000, 1.0000000000
10.6250000000, 62.0000000000, 61.0000000000, 0.1250000000, 1.0000000000
10.7500000000, 60.0000000000, 60.0000000000, 0.1250000000, 1.0000000000
10.8750000000, 59.0000000000, 59.0000000000, 0.1250000000, 1.0000000000
11.0000000000, 57.0000000000, 58.0000000000, 0.5000000000, 1.0000000000
11.0000000000, 72.0000000000, 67.0000000000, 1.0000000000, 0.0000000000
11.5000000000, 60.0000000000, 60.0000000000, 0.1250000000, 1.0000000000
11.6250000000, 59.0000000000, 59.0000000000, 0.1250000000, 1.0000000000
11.7500000000, 57.0000000000, 58.0000000000, 0.1250000000, 1.0000000000
11.8750000000, 55.0000000000, 57.0000000000, 0.1250000000, 1.0000000000
12.0000000000, 54.0000000000, 56.0000000000, 0.1250000000, 1.0000000000
12.0000000000, 63.0000000000, 61.0000000000, 1.0000000000, 0.0000000000
12.1250000000, 55.0000000000, 57.0000000000, 0.1250000000, 1.0000000000
12.2500000000, 57.0000000000, 58.0000000000, 0.3750000000, 1.0000000000
12.6250000000, 55.0000000000, 57.0000000000, 0.1250000000, 1.0000000000
12.7500000000, 54.0000000000, 56.0000000000, 0.1250000000, 1.0000000000
12.8750000000, 52.0000000000, 55.0000000000, 0.1250000000, 1.0000000000
13.0000000000, 51.0000000000, 54.0000000000, 0.1250000000, 1.0000000000
13.1250000000, 52.0000000000, 55.0000000000, 0.1250000000, 1.0000000000
13.2500000000, 54.0000000000, 56.0000000000, 0.3750000000, 1.0000000000
13.6250000000, 52.0000000000, 55.0000000000, 0.1250000000, 1.0000000000
13.7500000000, 51.0000000000, 54.0000000000, 0.1250000000, 1.0000000000
13.8750000000, 49.0000000000, 53.0000000000, 0.1250000000, 1.0000000000
14.0000000000, 47.0000000000, 52.0000000000, 0.7500000000, 1.0000000000
14.5000000000, 69.0000000000, 65.0000000000, 0.5000000000, 0.0000000000
14.7500000000, 49.0000000000, 53.0000000000, 0.1250000000, 1.0000000000
14.8750000000, 51.0000000000, 54.0000000000, 0.1250000000, 1.0000000000
15.0000000000, 51.0000000000, 54.0000000000, 0.7500000000, 1.0000000000
15.0000000000, 66.0000000000, 63.0000000000, 0.5000000000, 0.0000000000
15.5000000000, 71.0000000000, 66.0000000000, 0.5000000000, 0.0000000000
15.7500000000, 49.0000000000, 53.0000000000, 0.1250000000, 1.0000000000
15.8750000000, 51.0000000000, 54.0000000000, 0.1250000000, 1.0000000000
16.0000000000, 52.0000000000, 55.0000000000, 0.5000000000, 1.0000000000
16.0000000000, 67.0000000000, 64.0000000000, 0.5000000000, 0.0000000000
16.5000000000, 64.0000000000, 62.0000000000, 0.5000000000, 0.0000000000
16.6250000000, 52.0000000000, 55.0000000000, 0.1250000000, 1.0000000000
16.7500000000, 53.0000000000, 56.0000000000, 0.1250000000, 1.0000000000
16.8750000000, 55.0000000000, 57.0000000000, 0.1250000000, 1.0000000000
17.0000000000, 57.0000000000, 58.0000000000, 0.5000000000, 1.0000000000
17.0000000000, 61.0000000000, 60.0000000000, 0.5000000000, 0.0000000000
17.5000000000, 69.0000000000, 65.0000000000, 0.5000000000, 0.0000000000
17.6250000000, 55.0000000000, 57.0000000000, 0.1250000000, 1.0000000000
17.7500000000, 53.0000000000, 56.0000000000, 0.1250000000, 1.0000000000
17.8750000000, 52.0000000000, 55.0000000000, 0.1250000000, 1.0000000000
18.0000000000, 50.0000000000, 54.0000000000, 0.5000000000, 1.0000000000
18.0000000000, 65.0000000000, 63.0000000000, 0.5000000000, 0.0000000000
18.5000000000, 62.0000000000, 61.0000000000, 0.5000000000, 0.0000000000
18.6250000000, 50.0000000000, 54.0000000000, 0.1250000000, 1.0000000000
18.7500000000, 52.0000000000, 55.0000000000, 0.1250000000, 1.0000000000
18.8750000000, 53.0000000000, 56.0000000000, 0.1250000000, 1.0000000000
19.0000000000, 55.0000000000, 57.0000000000, 0.5000000000, 1.0000000000
19.0000000000, 59.0000000000, 59.0000000000, 0.5000000000, 0.0000000000
19.5000000000, 67.0000000000, 64.0000000000, 0.5000000000, 0.0000000000
19.6250000000, 53.0000000000, 56.0000000000, 0.1250000000, 1.0000000000
19.7500000000, 52.0000000000, 55.0000000000, 0.1250000000, 1.0000000000
19.8750000000, 50.0000000000, 54.0000000000, 0.1250000000, 1.0000000000
20.0000000000, 48.0000000000, 53.0000000000, 0.7500000000, 1.0000000000
20.0000000000, 64.0000000000, 62.0000000000, 0.5000000000, 0.0000000000
